"","ID","State","Date","text","sentiments_x","Phase","simpleSenti"
"39",1267575145318821888,"Ohio",2020-06-01,"covid strong female hero
sandy verling- owner of cafe desales. she and her husband provided coffee and hot chocolate to the uc health medical staff at their drive through testing tent.
she continues to speak up andâ€¦ https://t.co/itjfgyve6e",0.170833333333333,"P2","Positive"
"40",1267653175554818048,"Indiana",2020-06-02,"#staysafe
#stayhealthy 
out there!

free covid-19 testing 
monday june 8th 2020

shoutout to https://t.co/ftvziv8c46 

please share! @ agape apostolic faith assembly https://t.co/wcg4naojsj",0.5,"P2","Positive"
"41",1274344652775329792,"Ohio",2020-06-20,"free covid-19 testing today until 1pm.
see flyer for details.
#free #covid19 #gettested @ city of cincinnati northside health ctr https://t.co/okjhouu3su",0.4,"P2","Positive"
"42",1.274526805828e+18,"Ohio",2020-06-21,"comedian dl hughley reveals heâ€™s tested positive for #covid-19 â€¼ï¸ðÿ˜³ðÿ˜©
â€¢
â€¢
â€¢
#dlhughley #video #vlog #vloggerlife #vlogger #vlogging #explore #explorepage #saturdaynight @ toledo, ohio https://t.co/1yfryjo6kd",0.355113636363636,"P2","Positive"
"43",1274542442151399424,"Ohio",2020-06-21,"comedian dl hughley reveals heâ€™s tested positive for #covid19 â€¼ï¸ðÿ˜³ðÿ˜©
â€¢
â€¢
â€¢
#dlhughley #covid_19 #covid #video #vlog #vloggerlife #vlogger #vlogging #explore #explorepage #saturdaynight @ toledo, ohio https://t.co/0szjyq1q01",0.355113636363636,"P2","Positive"
"44",1274827068987936768,"Pennsylvania",2020-06-21,"more young people across the south are testing positive for coronavirus, officials warn - cnn https://t.co/e9sojgimgh https://t.co/cbcgrqg0fl",0.275757575757576,"P2","Positive"
"45",1275032448091463680,"Ohio",2020-06-22,"we have an awesome team! and ashley__paul worked the details to make this downtown condo design special! this install was delayed twice due to corona and protests but itâ€™s well worth the wait! thank you to everyoneâ€¦ https://t.co/nve6vrnkcq",0.424107142857143,"P2","Positive"
"46",1275082019194712064,"Indiana",2020-06-22,"@rrosenthalnyc @braillepro he also hasnâ€™t done shit for testing. never took it seriously from day 1. when he learned of this pandemic, he called it a hoax. zero leadership.",-0.266666666666667,"P2","Negative"
"47",1275249500689498112,"Ohio",2020-06-23,"please get tested! it's free!
#covid19 #gettested #coronavirus #freetesting #covid19ohioready @ 800 broadway https://t.co/sky8ecglhp",0.5,"P2","Positive"
"48",1275876453448667136,"Pennsylvania",2020-06-24,"was running to my neighborhood post office to mail out a print to someone  and saw this cool mobile #covid-19 testing unit parked on the main drag, second avenue, in #hazelwood open for business. i got out andâ€¦ https://t.co/jmtcv9zfpz",0.0833333333333333,"P2","Neutral"
"49",1276685162798088192,"Pennsylvania",2020-06-27,"my students have made it thru:
âœ…new school
âœ…new classmates
âœ…kobe
âœ…move classrooms(construction)
âœ…set up new classroom
âœ…covid
âœ…remote learning
âœ…protests

watching their perseverance is whyâ€¦ https://t.co/t4bhzlloqg",0.0772727272727272,"P2","Neutral"
"50",1276872052666798080,"Pennsylvania",2020-06-27,"**today** in #chesterpa free #covid19 testing 
#delcopa 
â­â­â­â­â­ @ chester city hall https://t.co/rgggkerban",0.4,"P2","Positive"
"51",1276879472575361024,"Ohio",2020-06-27,"new treasures in. trying to get the ""back log"" 
of treasures out that we had to let *covid sit* before safely putting on sales floorâ™¡ 
oh i so love the smell of disinfect spray in the mornings ðÿ¤£ðÿ’•ðÿ˜·

#itsacovidlifeâ€¦ https://t.co/ql2dd39gpx",0.284090909090909,"P2","Positive"
"52",1276896329013161984,"Pennsylvania",2020-06-27,"coronavirus contact tracing is 'not going well,' dr. fauci says, u.s. still needs more testing - cnbc https://t.co/gbr3bajho4 https://t.co/c4jqzpjqtv",0.5,"P2","Positive"
"53",1277441338481483776,"Indiana",2020-06-29,"social distancing day 103. i really like the smell of tomato leaves. sent this to the family text thread this morning. #tomatoleaves #smellgood #quarantinelife #familytextthread #nobodyreplied @ noblesville, indiana https://t.co/ydrdhui1k7",0.116666666666667,"P2","Positive"
"54",1277920182967717888,"Pennsylvania",2020-06-30,"up and out early for a #covid19 test prior to what i hope is a final #eye surgery on thursday 
#t1d lifestyle @ presby cupp building https://t.co/zxupd6kquo",0.0333333333333333,"P2","Neutral"
"55",1268257911681060864,"Indiana",2020-06-03,"from the nkf:  managing routine blood tests during covid-19 

https://t.co/ecoydjerce @â€¦ https://t.co/fuh25xmrlv",0,"P2","Neutral"
"56",1268871556756836352,"Pennsylvania",2020-06-05,"this weekend we have live music on the peppers nâ€™at patio! friday at 7pm matt tichon, saturday at 8pm the three sides and sunday at 4pm karl lukitsch and autobahn. if you got coronavirus cabin fever we have the cure!â€¦ https://t.co/ket2204cks",0.213068181818182,"P2","Positive"
"57",1268921666740068352,"Ohio",2020-06-05,"#coronavirus negative!! thank you lord. and iâ€™m going to keep staying safe and keeping away!! #covid19 #gettested @ east columbus, columbus https://t.co/dj8g3atv3y",0.15625,"P2","Positive"
"58",1270129802826170368,"Pennsylvania",2020-06-08,"please share this video and join bethuneâ€™s drive and park protest on wed. june 10, 2020 
meet at bethune on june 10th @ 3:15 pm 
use covid-19 safety precautions 
please stay in your car at all times 
have signs withâ€¦ https://t.co/0hgibfj5ax",0,"P2","Neutral"
"59",1270331324864192512,"Michigan",2020-06-09,"covid-19 igg antibody testing, also known as serology testing, checks for a type of antibody called immunoglobulin g (igg). â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”
âœ”ï¸if you have been exposed to the virus that causes covid-19,â€¦ https://t.co/6xrcnhdpnj",0,"P2","Neutral"
"60",1270478417486442496,"Pennsylvania",2020-06-09,"who scrambles to clarify comments on asymptomatic coronavirus spread, says much is still unknown - cnbc https://t.co/skeybxkyyx https://t.co/a9dxwwjudm",0.05,"P2","Neutral"
"61",1270510504826585088,"Kentucky",2020-06-10,"in love with my new earrings from buttonringsandthings!!! she is local here in lex. 

check out her etsy shop! so many cute things. 

while i am not secure in protesting due to the covid. i am trying to make aâ€¦ https://t.co/gdvvtt0g8q",0.205905032467532,"P2","Positive"
"62",1281716598643073024,"Indiana",2020-07-10,"#iufb #hoosiers iu athletics provides covid testing update  https://t.co/emymcv20rh",0,"P2","Neutral"
"63",1283115894084952064,"Ohio",2020-07-14,"at ud for covid test. letâ€™s see how long this takes. ðÿ¤¦ðÿ¼â€â™€ï¸ (@ welcome stadium in dayton, oh) https://t.co/4366hxugh2",0.375,"P2","Positive"
"64",1283784255194234880,"Indiana",2020-07-16,"@crsofr we arenâ€™t supposed to be back. we misinterpreted an email from our mayor i thinkâ€¦ latest one was â€œcontinue to work from home.â€ 

now itâ€™s awkward going back.",-0.0249999999999999,"P2","Neutral"
"65",1284879342552649728,"Ohio",2020-07-19,"testin' out the merch! and show in' off some #quarantine grays ðÿ˜‚ðÿ˜‚.                                                         #thisishow2salsa @ cleveland heights, ohio https://t.co/uknwh2fuvc",0,"P2","Neutral"
"66",1285369610477473792,"Pennsylvania",2020-07-21,"we all have a different #opinion as to how @realdonaldtrump is handling this #pandemic which is #covid-19 and i'm curious, what do you think of mikebloomberg stating that this latest move from theâ€¦ https://t.co/k4pcvldzem",0.133333333333333,"P2","Positive"
"67",1286517375194542080,"Pennsylvania",2020-07-24,"i talked to a police officer today. he said #georgefloyd was suffocated to death in minnesota. george floyd had covid after blood testing.

he was murdered by cops.

this is true, this madness must stop.
#blacklivesmatter https://t.co/ppjgbplnku",0.35,"P2","Positive"
"68",1286713720824041472,"Pennsylvania",2020-07-24,"#follow me for the latest #covid-19 numbers across #westmorelandcountypa @ new florence, pennsylvania https://t.co/2agoile2wh",0.318181818181818,"P2","Positive"
"69",1286792037497360384,"Ohio",2020-07-24,"from staring at two big screens at work, to a small screen at home getting all caught up on the latest drama; i'm thankful for views like this that win me over. @ ohio https://t.co/w0y9rpczci",0.2625,"P2","Positive"
"70",1288119933004521472,"Michigan",2020-07-28,"testkitchen best magazine issue ever #foodie #foodiesofinstagram #greatideas #homecooking #pandemic #quarantinelife @ midland, michigan https://t.co/bi0zldjkec",1,"P2","Positive"
"71",1288178755299500032,"Indiana",2020-07-28,"what are the actual numbers? of the tests given only 8.9% are positive here in indiana. we have also seen the lowest death tolls since the start. so you tell me, are we close to herd immunity without having to haveâ€¦ https://t.co/jhadcmptp4",0.0757575757575757,"P2","Neutral"
"72",1288265135258251264,"Pennsylvania",2020-07-29,"my new mask smells funny!

#coronavirus #covid19 #mask #quarantine #stayathome #mexicanbelike #trokiando #love #fakeittillyoumakeit #siquemacuhh #noquemacuhh #tlacuache #tacuache @ your moms ass https://t.co/6z494opjnf",0.316287878787879,"P2","Positive"
"73",1288272979730866176,"Ohio",2020-07-29,"2nd covid test in a week...all clear to start work in the morning!! letâ€™s get this 2020 season back on the road @mariafassi0 #caddieslife @ toledo, ohio https://t.co/exrui2b3or",0.0520833333333333,"P2","Neutral"
"74",1278742610354601984,"Pennsylvania",2020-07-02,"normally we'd only close for july 4th itself, but due to the added difficulties of visiting family during this coronavirus pandemic we want to give people extra time to prepare, get tested, or do whatever they needâ€¦ https://t.co/tioyhxvk1e",-0.0416666666666666,"P2","Neutral"
"75",1288811574778634240,"Kentucky",2020-07-30,"gomer pyle's dumber cousin @replouiegohmert has tested positive for #coronavirus @ crait outpost https://t.co/dawyxhdtep",0.227272727272727,"P2","Positive"
"76",1288877419982716928,"Ohio",2020-07-30,"family and friends:  both haley and john have again tested negative for covid-19 which gives them the all clear for the drive on championship. today is their final practice round and tomorrow itâ€™s go time.  there areâ€¦ https://t.co/4h85aizpcs",-0.1,"P2","Negative"
"77",1280173808339607552,"Ohio",2020-07-06,"my latest video dives into the somehow politically divisive mask issue. go check it out on youtube or catch it in podcast form. just search: brett scott daily on your podcast app of choice.
#covid19
#coronavirusâ€¦ https://t.co/vfy9dpksk0",0.166666666666667,"P2","Positive"
"78",1280245071061884928,"Ohio",2020-07-06,"this weekend of mid-laugh photos is brought to you by negative covid tests #stayhealthystayhappy @ bay village, ohio https://t.co/nnoiuoazyi",-0.3,"P2","Negative"
"79",1292785578388455424,"Pennsylvania",2020-08-10,"my first ever #covid19 test. (@ upmc st. margaret in pittsburgh, pa) https://t.co/0rnqdiq4mk",0.25,"P2","Positive"
"80",1293197482675978240,"Pennsylvania",2020-08-11,"your vote matters!
.
not just in an election year, but also for our 2021 ""greatest pits"" calendar campaign!
.
as you know, the covid-19 pandemic has affected the 2021 calendar model call in an extreme manner.  weâ€¦ https://t.co/p6a11hzlyt",0.4375,"P2","Positive"
"81",1293434515256422400,"Indiana",2020-08-12,"starting from the beginning chefstablenetflix @covid has given us all a check.  who are we?  who is our industry?  what do you want to accomplish?  looking for inspiration from the greatest in the world for guidance.â€¦ https://t.co/wzcdkionau",0.5,"P2","Positive"
"82",1293654174337556480,"Indiana",2020-08-12,"curious about testing? if you live off campus, you may choose from two on-campus testing sites to get your covid test. this is the tennis center. note, you must enter fee ln from the south in order to access theâ€¦ https://t.co/wtbekkwqfk",-0.0212121212121212,"P2","Neutral"
"83",1294093546572505088,"Indiana",2020-08-14,"how are you #stayinginside ? 
does the  #coronavirus #lockdown have you with #cabinfever ? how do you and your family pass the time?
.
.
.
.
#traptalkmedia
#traptalkdeezy #funnyvideos #comedian #media #itsjustjokesâ€¦ https://t.co/wn7uajrsm2",0,"P2","Neutral"
"84",1294727570999488512,"Pennsylvania",2020-08-15,"the latest on the coronavirus pandemic: live updates - cnn https://t.co/t6doyjn764 https://t.co/ssleqhxrzt",0.318181818181818,"P2","Positive"
"85",1295472315182899200,"Pennsylvania",2020-08-17,"stella took us to petrucciâ€™s today for some â€œwudder iceâ€ lol! it was the cutest place! and check out their social distancing sign!!! love it!!
#waterice #petruccisicecream #socialdistancing @ petrucci's ice cream https://t.co/cjqobanrbt",0.615451388888889,"P2","Positive"
"86",1289671906937823232,"Kentucky",2020-08-01,"thanks to the partnership with consolidated baptist, bluewater diagnostic and lfucg making free covid testing available in north lexington! #d1lex #gettested @ consolidated baptist church https://t.co/mld1czqpuh",0.366666666666667,"P2","Positive"
"87",1296902523140427776,"Indiana",2020-08-21,"chronic disease coalition
@chronicrights
#weareallvulnerable - wearing a face mask helps stop the spread of covid-19. cdcgov
determines that 40% of those positive for the virus do not show symptoms - when we allâ€¦ https://t.co/lkrorfkbk4",0.227272727272727,"P2","Positive"
"88",1297225337294610432,"Kentucky",2020-08-22,"actors theatre of louisville latest digital offering: the keep going song, by the bengsons. since the pandemic hit i have only seen a few things online that have really moved me and two of them were performed by theâ€¦ https://t.co/nibwxhvmrt",0.1,"P2","Positive"
"89",1297575915937988608,"Pennsylvania",2020-08-23,"#photocontest starts tomorrow! 

#togetherindiana 

#indianaisthiscool

 #wearamask #washyourhands #takethe14 #avoidlargegatherings 

#protectindiana @ indiana, pennsylvania https://t.co/hurxnjnyux",0,"P2","Neutral"
"90",1297626675648188416,"Pennsylvania",2020-08-23,"coronavirus updates: trump accuses 'deep state' in fda of slowing vaccine testing; park access linked to higher deaths for non-whites - usa today https://t.co/mz11g90ust",0.125,"P2","Positive"
"91",1297737714926682112,"Pennsylvania",2020-08-24,"covid testing 2020 @ havertown, pennsylvania https://t.co/1nwuq16fl3",0,"P2","Neutral"
"92",1299079661285076992,"Pennsylvania",2020-08-27,"words aint doin shit at this point... 
#thewalkingdiscount 
.
.
.
.
.
.
.
#protest #blacklivesmatter #blm #georgefloyd #justiceforgeorgefloyd #justice #love #nojusticenopeace #covid #policebrutality #racism #artâ€¦ https://t.co/u5ejpeovd5",0.15,"P2","Positive"
"93",1299107308358656000,"Pennsylvania",2020-08-27,"cdc was pressured 'from the top down' to change coronavirus testing guidance, official says - cnn https://t.co/lf542hnjh7 https://t.co/x4v2bahsl8",0.172222222222222,"P2","Positive"
"94",1299116742896242688,"Pennsylvania",2020-08-27,"the results of protesting these days...
#thewalkingdiscount 
does your life matter ??
.
.
.
.
.
.
.
#protest #blacklivesmatter #blm #georgefloyd #justiceforgeorgefloyd #justice #love #nojusticenopeace #covidâ€¦ https://t.co/dthdpjzzdb",0.5,"P2","Positive"
"95",1299324175065255936,"Pennsylvania",2020-08-28,"@pattyarquette false positive??? they weren't even tested because they all think they're immortal and this is a fake pandemic. https://t.co/ipfr3gxiyn",-0.224242424242424,"P2","Negative"
"96",1299757742895370240,"Pennsylvania",2020-08-29,"i went to campus yesterday for the mandatory covid-19 test. a normally bustling city of students is empty except for stragglers like me, and the squirrels. @ university of pennsylvania https://t.co/awpn3hpwyp",0.0249999999999999,"P2","Neutral"
"97",1290047366939045888,"Pennsylvania",2020-08-02,"the latest on the coronavirus pandemic: live updates - https://t.co/smoazufoig https://t.co/ostupif2fo https://t.co/wx9dsrdbhf",0.318181818181818,"P2","Positive"
"98",1290095250032062464,"Pennsylvania",2020-08-03,"so dougie peterson has tested positive for covid-19. didnâ€™t i just say â€œcancel the dang season!!!â€
ðÿ¦…
#nonfl2020 @ philadelphia, pennsylvania https://t.co/ps5tbfkfdu",0.443892045454545,"P2","Positive"
"99",1300089029723975680,"Pennsylvania",2020-08-30,"over 1,000 students have tested positive for covid-19 at university of alabama since classes resumed - cnn https://t.co/i22rvts5pj https://t.co/gpldi0xjyg",0.227272727272727,"P2","Positive"
"100",1300231049998290944,"Michigan",2020-08-31,"10 things you can do to manage covid-19 symptoms at home from the cdc @ khoury johnson leavitt https://t.co/rxqjrcmvs2",0,"P2","Neutral"
"101",1300416120231473152,"Michigan",2020-08-31,"appreciating my latest hydration tool: a gift from my dentist dr brent kolb and dexter family dentistry. we canâ€™t forget that the coronavirus pandemic has also deeply affected service providers like dr kolb who has aâ€¦ https://t.co/jwwilsgwcl",0.25,"P2","Positive"
"102",1290260084241596416,"Pennsylvania",2020-08-03,"waiting to get my covid test so i can go back to work.  #thrilling @ beaver county, pennsylvania https://t.co/sjhqqviuqq",0.125,"P2","Positive"
"103",1290635979724926976,"Pennsylvania",2020-08-04,"@redcrosseastpa got my results back, so did steve and he was positive ðÿ¤” #covid19  #socialdistancing most importantly #wearamask when in public! #staysafe #stayhealthy #wereallinthistogether #wewillgetthroughthisâ€¦ https://t.co/jhef5j0gzs",0.225454545454545,"P2","Positive"
"104",1291437694145499136,"Ohio",2020-08-06,"do you ever get tired of your own cooking. i've been cooking for almost  every single day since the lockdown began and i'm honestly  so bored of my own taste. eating out all the time is risky too.  yesterday i justâ€¦ https://t.co/axlawnunj0",0.0457142857142857,"P2","Neutral"
"105",1291554513946632192,"Ohio",2020-08-07,"august 1st,  2020 i leveled up on so many levels with theesweetestgirl_ !! i couldnâ€™t let a pandemic stop me from marrying my wife, and iâ€™m beyond blessed to have you as a life partner and canâ€™t wait to see what godâ€¦ https://t.co/pd2prk7txd",0.78125,"P2","Positive"
"106",1292105027729756160,"Ohio",2020-08-08,"what are you doing with your saturday morning? me? sitting in line for a covid test ðÿ˜’ @ columbus, ohio https://t.co/vstq7wpmy9",0,"P2","Neutral"
"107",1292565009327960064,"Pennsylvania",2020-08-09,"now a little good news...

thank you to everyone for your concern but the results are in and the person in the store last week has tested negative for covid19.

i want to thank everyone for their understanding andâ€¦ https://t.co/ssnpl9xt5u",0.0531249999999999,"P2","Neutral"
"108",1305849438414438400,"Ohio",2020-09-15,"about to take 1 of 2 weekly covid tests ðÿ˜­ @ covington, ohio https://t.co/ibqava528k",0,"P3","Neutral"
"109",1306685807969869824,"Pennsylvania",2020-09-17,"can you recommend anyone for this job? covid testing event coordinator, medical assistant, medical office receptionist https://t.co/cu45kr6ffd new kensington, pa",0.0454545454545454,"P3","Neutral"
"110",1300956595229134848,"Indiana",2020-09-02,"itâ€™s beginning to smell a lot like christmas! 

did you know it takes 4-6 weeks for soap to cure? thatâ€™s why we start creating so early. 
â€”
#soapmaking #indianagrown #washyourhands #visitindy #planahead #veganâ€¦ https://t.co/dq3gualcci",0.1,"P3","Positive"
"111",1307824351459368960,"West Virginia",2020-09-20,"earlier today we were #covid_19 tested at the health department, now for the 3-5 day wait. #covid19 #covid @ kanawha-charleston health department https://t.co/ltf4uf8yaq",0,"P3","Neutral"
