"","ID","State","Date","text","sentiments_x","Phase","simpleSenti"
"43",1242113911257628672,"Kentucky",2020-03-23,"my very first corona tp purchase!!! thanks @biglots my fave!! @ saint matthews, kentucky https://t.co/dsmmdhd8y9",0.4736328125,"P1","Positive"
"44",1242174321755394048,"Michigan",2020-03-23,"when you had plans but pandemics had other plans. iâ€™m not losing my mind in #quarantine i swear! #quarensing #lesmis #corona @ west bloomfield township, michigan https://t.co/8kht9dyqoz",-0.15625,"P1","Negative"
"45",1242179504392622080,"Kentucky",2020-03-23,"ðÿš¨new episode alertðÿš¨episode 94!! ðÿ¤™ðÿ»

tom deblass is a jiu-jitsu black belt, multiple time adcc american trials champion, and former mma fighter.
â€¢
â€¢
on this episode, we discussed the impact of the corona virus on theâ€¦ https://t.co/a051p2x8el",0.009280303030303,"P1","Neutral"
"46",1242207630178816000,"Pennsylvania",2020-03-23,"ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚#corona #socialdistancing #staysafe #stayhealthy #stayhome #staycation #noschool #itsgettingreal @ cobbs creek, philadelphia https://t.co/e5jskorqta",0,"P1","Neutral"
"47",1242289719297208320,"Ohio",2020-03-24,"#socialdistancing + #stillneedpampering + #nailsalonsclosed = me doing my own! #nottooshabby #corona #nocoronavirusðÿ˜· #corona2020 @ meigs county, ohio https://t.co/haewdshvm3",0.75,"P1","Positive"
"48",1242296575130558464,"Pennsylvania",2020-03-24,"welcome to the garbled podcast/nertino corona virus survival guide part 4. a series of little suggestion to keep you entertained 
through this self isolation. we're constantly saying that we never have enough time toâ€¦ https://t.co/g4jpiyvogc",0.153125,"P1","Positive"
"49",1242483518149623808,"Pennsylvania",2020-03-24,"dear #corona please let us alone! we miss all of our supporters ! we will see you all this summer ! @mywhimsicle 4 life @ juniata park https://t.co/l9astku7d3",0,"P1","Neutral"
"50",1242505186091778048,"Michigan",2020-03-24,"this whole #corona shutdown must have me losing my mind as iâ€™ve resorted to using a #phannypack to store all of my #handsanitizer clean=cool #preemo #thestruggleisreal #famsprinting @ fams screen printing &amp; embroidery https://t.co/qj4mtz4v0t",0.2,"P1","Positive"
"51",1242537699833262080,"Ohio",2020-03-24,"#coopdog #manbun #corona #notfeelingit @ j3 point of sale https://t.co/vmetyai382",0,"P1","Neutral"
"52",1242553373108211712,"Indiana",2020-03-24,"stay sharp on your skills and take advantage of all the great educational opportunities available during the corona quarantine. 
.
.
.
#carmelindianahair #carmelindianahairstyles #carmelindianahairstylistâ€¦ https://t.co/hy94jmgwmr",0.33125,"P1","Positive"
"53",1242584222973526016,"Kentucky",2020-03-24,"the quarantine has me screaming!!!!!  ðÿ¤ªðÿ¤ª
#tbt #corona #fml @ fourth street live! entertainment district https://t.co/3r426oyn07",0.0852272727272727,"P1","Neutral"
"54",1242588577382330368,"Pennsylvania",2020-03-24,"#corona #quarantine #thankyoumutha @ badstreet, philadelphia, pa https://t.co/2wzc8zxtng",0,"P1","Neutral"
"55",1242628723511156736,"Indiana",2020-03-25,"i hope all of you are okay and safe from ms.rona,she can be such a bitchðÿ‘€ðÿœÿâš¡ï¸
â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€”â€” #corona #quarantine 
#plussize #plussizemodel #plussizemalemodel #express #plussizeinfluencer #white 
#bigandtallmodelâ€¦ https://t.co/cfbnnknjgv",0.25,"P1","Positive"
"56",1242652412973928448,"Pennsylvania",2020-03-25,"the finished batch of #quarantine jerky. this won't last long. #beef #jerky #corona @ mountain top, pennsylvania https://t.co/nfexd6eukx",0.15,"P1","Positive"
"57",1242737699280375808,"Indiana",2020-03-25,"never have i ever ðÿ’”ðÿ’”ðÿ’”ðÿ˜­ðÿ˜­ðÿ˜­
#covid_19  #covä±d19  #corona @ indianapolis, indiana https://t.co/ygdim0ywnc",0,"P1","Neutral"
"58",1242787153173786624,"Pennsylvania",2020-03-25,"you are not neo, you are not the one, even in an eon you still would be an anagram for the one ðÿ˜žðÿ¤¯ #poetry #books #spokenword #matrix #corona #corona #coronaquarantine #reading #philly #phillycheesesteak #bars #simsâ€¦ https://t.co/ck9emfzpgt",0,"P1","Neutral"
"59",1242793270465515520,"Pennsylvania",2020-03-25,"kehlani 
i do not own the rights to the music.
#corona #quarantine #bored #ineedagangsta #kehlani #3holeday #happy #hump #day @ keystone luxury lofts https://t.co/reayzk3z5e",0,"P1","Neutral"
"60",1242797524307652608,"Indiana",2020-03-25,"jâ€™s supervisor is useless lol #corona #workfromhome #catlife @ leesburg, indiana https://t.co/qxquoyc1uh",0.15,"P1","Positive"
"61",1242813065873195008,"Michigan",2020-03-25,"my mood right now...#corona #shelterinplace #thinkmonkeythink #preemo #preemomindset @ fams screen printing &amp; embroidery https://t.co/xkzolaqj7f",0.285714285714286,"P1","Positive"
"62",1242838965507457024,"Ohio",2020-03-25,"show me yours!
i was cracking up yesterday when i saw so many of my artist friends doing exactly what i'm doing during this corona crisis. tearing up my studio. we now have time to reorganize, downsize, label, andâ€¦ https://t.co/lm3hezcpll",0.375,"P1","Positive"
"63",1242857412480172032,"Indiana",2020-03-25,"welcome the new gimbal to the wkrp gadget family. no time like corona time to do some different stuff #realtor #marketing #videos @ carmel, indiana https://t.co/qw00f5r9uw",0.312121212121212,"P1","Positive"
"64",1242870234819821568,"Pennsylvania",2020-03-25,"p s a. thank you libertyveterinaryclinic for sharing this!  #themoreyouknowðÿœˆ #corona #covid_19 @ manayunk, philadelphia https://t.co/raoa8rtl39",0,"P1","Neutral"
"65",1242911866176897024,"Pennsylvania",2020-03-25,"ðÿ¥³ðÿ‘we're corona freeðÿ¥³ðÿ‘ 
funtip: dont allow others to convince you that you need more!  any lens can capture an image, it's all about the vision your looking to capture ðÿ’‹ 
.........â€¦ https://t.co/c4xvfwyog2",0.5125,"P1","Positive"
"66",1242940272540930048,"Michigan",2020-03-25,"corona photo opportunity.
beautiful day to have the tbss out &amp; about. @ st. clair shores, michigan https://t.co/6ey51wcqh2",0.85,"P1","Positive"
"67",1242953824752398336,"Ohio",2020-03-25,"got out and got the blood flowing! #nature #corona #quarantine #park #dog #sights @ quail hollow park https://t.co/eay8rry28m",-0.1,"P1","Negative"
"68",1242954844299620352,"Ohio",2020-03-25,"this guy!? #dogs #corona #parks #thirsty #slowmotion @ quail hollow park https://t.co/ko33u6jxjk",-0.1,"P1","Negative"
"69",1243004049210765312,"Pennsylvania",2020-03-26,"when you are more afraid of the allergies season than the corona virus. bring it on spring i'm ready. #livingwithallergies #asthma #anotherdayinmylife #immunodeficiency #baddaysmakethegooddaysbetter @ allentown,â€¦ https://t.co/vpkxshdv58",0.0333333333333333,"P1","Neutral"
"70",1243153003433074688,"Pennsylvania",2020-03-26,"quit staring bitch if you got a problem then bitch we can solve it i donâ€™t have a sore throat so the smoke i want all dat bitch matter fact no i donâ€™t cause corona out here rapid and if she come near me imma have toâ€¦ https://t.co/83sdwpe92n",0.1,"P1","Positive"
"71",1243176006539792384,"Pennsylvania",2020-03-26,"some things about quarantine aren't so bad. 

#victoriasway #sisters #corona #quarantine @ badstreet, philadelphia, pa https://t.co/yngs4dln6g",-0.7,"P1","Negative"
"72",1243176723602120704,"Ohio",2020-03-26,"follow @mrphilstrick for #dailyfunnies
ðÿ‘†ðÿ¾clickfollow &amp;/or a â€œðÿ˜‚â€ðÿ‘†ðÿ¾ 
.
#straight #youstr8 #youstraight #theplug #theplugðÿ”œ 
.
upcoming shows:
-they are normally posted here but #therona #aka as the following - #coronaâ€¦ https://t.co/kpfedp5eh8",0.116666666666667,"P1","Positive"
"73",1243205317023932416,"Ohio",2020-03-26,"itâ€™s 5 oâ€™clock somewhere yard work jams yâ€™all ðÿ¤˜ðÿ»ðÿ¤˜ðÿ»ðÿ¤˜ðÿ»#corona #yardwork #coronavirus #quarantine #metallica #ozzyosbourne #kiss #heavymetal #jesussaves @ perry, ohio https://t.co/hycam7rrzf",0,"P1","Neutral"
"74",1243223849115811840,"Ohio",2020-03-26,"#throwbackthursday to opening day last year!!! ðÿ˜¢ corona just know your days are numbered ðÿ˜¡ðÿ¤¬ðÿ˜¤#openingday2019 #openingday #cincinnatireds @ the chalet bar https://t.co/hy0ut6er8a",0,"P1","Neutral"
"75",1243228915134496768,"Ohio",2020-03-26,"coming to you april 1st but this ainâ€™t no fools ðÿ’«ðÿ–¤ #stayhome #artistsoninstagram #unsignedartist #indie #recordlabel #sessions #ptsd #corona @ cleveland, ohio https://t.co/kvu0ihkke6",0,"P1","Neutral"
"76",1243284663654682624,"Ohio",2020-03-26,"we ain't playing out here.

#covid_19 #coronavirus #corona #truckdriver #trucker #truck #aintgetinthatvid #sanitized #cantbetoocareful @ columbus, ohio https://t.co/kchgm6pupt",0,"P1","Neutral"
"77",1243287988676833280,"Pennsylvania",2020-03-26,"that 4 non-wrestling people/characters that influenced mine gimmick. 

#prowrestling #corona #quarantine @ badstreet, philadelphia, pa https://t.co/tgco3brico",0,"P1","Neutral"
"78",1243350510519885824,"Ohio",2020-03-27,"the world catching corona as much as iâ€™m catching footballs ðÿˆðÿ‘€
-
-
-
#explorepage #like @ middletown, ohio https://t.co/y4q26asuis",0.6,"P1","Positive"
"79",1243422441063383040,"Indiana",2020-03-27,"no #donuts until we can drink #corona again. :( try a #gyro or #tuna salad sandwich. order via text 812-309-4672. open 10-2. play a game of socially distant #cornhole. @ the dog haus and donuts https://t.co/txtq4pqhi6",-0.3125,"P1","Negative"
"80",1243539264207544320,"Ohio",2020-03-27,"post-call corona lockdown.  #furtherapy #naptime @ willoughby hills, ohio https://t.co/tri8t4umih",0,"P1","Neutral"
"81",1243574876654448640,"Indiana",2020-03-27,"birds donâ€™t care about #corona ðÿ’œ @ madison historic district https://t.co/cnzzmik0ou",0,"P1","Neutral"
"82",1243604612378234880,"Michigan",2020-03-27,"ðÿ“¦ðÿ§»ðÿ¡ #corona 2020: when care packages from home rise to the next level! ðÿ¡ðÿ§»ðÿ“¦  thank you earleneclubb !!
#quarantineandchill #toiletpapercrisis #wewereoutbeforeallthisstarted @ holt, michigan https://t.co/by3uipmejw",0,"P1","Neutral"
"83",1243607989375971328,"Ohio",2020-03-27,"#qotd what is your favorite dessert??
ðÿ¥§ ðÿ° ðÿ¦ ðÿ« 
i have a ridiculous love for baking, which is currently being satisfied during #corona #quarantine by binge watching #greatbritishbakingshow. i made this pie, aâ€¦ https://t.co/yhf3wcoogj",0.233333333333333,"P1","Positive"
"84",1243608391995531264,"Pennsylvania",2020-03-27,"#corona giving me time to be thankful for my biggest blessing ! heâ€™s a real @mywhimsicle baby @ philadelphia, pennsylvania https://t.co/jdfneug8mf",0.2,"P1","Positive"
"85",1243622261451632640,"Michigan",2020-03-27,"back in the trail now itâ€™s time to get busy in the war room ( dj room ) and make some noise ... 
i didnâ€™t see a soul out there 
#quarantine #corona #djadubb #getoutside @ monroe, michigan https://t.co/xkeybzbqie",0.05,"P1","Neutral"
"86",1243679667632115712,"Kentucky",2020-03-27,"wash your hands... prevent corona ðÿ˜‚ðÿ˜‚ðÿ˜‚ðÿ˜‚ @ pleasure ridge park, louisville https://t.co/0ugnhxr6of",0,"P1","Neutral"
"87",1243684583104708608,"Ohio",2020-03-27,"formal family game night on zoom
#corona @ village meadows, madison, ohio https://t.co/fzu9ssfpy9",-0.4,"P1","Negative"
"88",1243685165215424512,"Ohio",2020-03-27,"âœ¨8 months ago...pre-corona...when we could be within 6 feet of our favorite people celebrating love, laughter, and happinessðÿ’•ðÿ’•
â€¢
my heart goes out to all the brides right now in limbo with weddingâ€¦ https://t.co/hgikf9ridf",0.496428571428571,"P1","Positive"
"89",1243878713822978048,"Kentucky",2020-03-28,"day whatever of this quarantine and this corona virus got the bear playing cereal box games. ðÿ¤¦ðÿ»â€â™‚ï¸ðÿ¤¦ðÿ»â€â™‚ï¸ðÿ¤¦ðÿ»â€â™‚ï¸#phuckcoronavirus #goldenbeareverywhere @ the cereal box https://t.co/fxwaxw0zda",0,"P1","Neutral"
"90",1243934376376877056,"Pennsylvania",2020-03-28,"dear corona or covid or whatever it is youâ€™re calling yourself these days,

you have overstayed your welcome.  weâ€™re done with your hampering.  thatâ€™s rightâ€”weâ€™re ready to move on without you.  thanks for showing usâ€¦ https://t.co/ur35u3zd7y",0.4,"P1","Positive"
"91",1243958676572057600,"Pennsylvania",2020-03-28,"anyone else running out of things to do during this lockdown? #quarantine #covid_19 #bordem #corona #lockdown #stayhome @ south philadelphia https://t.co/q1cra8s5lk",0,"P1","Neutral"
"92",1243988001232793600,"Pennsylvania",2020-03-28,"strong corona quarantine vibes from bruce and lily while they help pack up the first batch of pandemic preorders. #houndsofhell @ home&lt;3 https://t.co/ekzvtjyox1",0.341666666666667,"P1","Positive"
"93",1243995104064528384,"Michigan",2020-03-28,"oh hello there, is corona going to bring you out of retirement??? #ocheltreesnare #drums #snaredrum #upsidedown #tool #dannycarey @ wyandotte, michigan https://t.co/wtldxydzki",0,"P1","Neutral"
"94",1243995348047183872,"Pennsylvania",2020-03-28,"the takeaway is what pastor wesley said...  #voteblue2020 #corona @ west philly area https://t.co/yyn6b3bd1z",0,"P1","Neutral"
"95",1243997999006654464,"Pennsylvania",2020-03-28,"â€œwhere words fail, music speaks

::::::::::
#love #music #peace #graffiti #adidas #camo #camoflauge #wall #inspiration #corona #viruis #mask #poetry #artsy #fleetdjs #fleetdjchallenge #coalitiondjsâ€¦ https://t.co/m5f3n6uajg",0,"P1","Neutral"
"96",1244000929906659328,"Michigan",2020-03-28,"what iâ€™d give to be up north in mid-summer, cruising the lake with birthday boy @promohoffman sipping @corona instead of trying to escape it! happy birthday big boy! @ elk rapids, michigan https://t.co/lgmtgcyfdq",0.4,"P1","Positive"
"97",1244016499578359808,"Indiana",2020-03-28,"when life gives you corona - make beer lemonade ðÿ‹ðÿºðÿž¸ðÿž¤ l#concertinthehood #laxlife #musicfeedsthesoul #coronavirushacks #rainraingoaway #garagemusic @ snyder's pub https://t.co/7ruzlit5ul",0,"P1","Neutral"
"98",1244019360424919040,"Pennsylvania",2020-03-28,"#corona #coronavirã¼sã¼ #coronaviruscutz #icedoutcutz #wickedstylez2020 @ unbelievable cuts the barber shop https://t.co/vlksgfj7c9",-0.25,"P1","Negative"
"99",1244019830904303616,"Pennsylvania",2020-03-28,"#corona #coronavirus #coronaviruscutz #icedoutcutz #wickedstylez2020 @ unbelievable cuts the barber shop https://t.co/8unegmhpal",-0.25,"P1","Negative"
"100",1244021522626461696,"Pennsylvania",2020-03-28,"#coronaviruscutz #corona #coronaviruspandemic  #wickedstylez2020 #icedoutcutz @ unbelievable cuts the barber shop https://t.co/gdhphxjmsb",-0.25,"P1","Negative"
"101",1244021917725732864,"Pennsylvania",2020-03-28,"#coronaviruscutz #corona #coronaviruspandemic  #wickedstylez2020 #icedoutcutz @ unbelievable cuts the barber shop https://t.co/6qwrcf8irn",-0.25,"P1","Negative"
"102",1244022372459569152,"Pennsylvania",2020-03-28,"#coronaviruscutz #corona #coronaviruspandemic  #wickedstylez2020 #icedoutcutz @ unbelievable cuts the barber shop https://t.co/kpqgr0xcwj",-0.25,"P1","Negative"
"103",1244022586146684928,"Pennsylvania",2020-03-28,"#coronaviruscutz #corona #coronaviruspandemic  #wickedstylez2020 #icedoutcutz @ unbelievable cuts the barber shop https://t.co/sufwne9sws",-0.25,"P1","Negative"
"104",1244043966410039296,"Indiana",2020-03-28,"our quarantine dinner.  snake river farms &amp; nickel nickel. quarantine and chill ainâ€™t bad. 
#steak #srf #meat #anovafoodnerd #anovaculinary #nickelandnickel #corona #cabernetsauvignonâ€¦ https://t.co/2dxswjn8au",-0.7,"P1","Negative"
"105",1244043989281419264,"Pennsylvania",2020-03-28,"day fourteen... #corona #coronamemes #coronamemes #covid_19 #stayhome #funnymemes #movies #moviememes #aliens #redbox #memeoftheday #quarantine #quarantineandchill #funnymemes #socialdistancing #parentingmemesâ€¦ https://t.co/3bob7oshwl",0,"P1","Neutral"
"106",1244098521596416000,"Michigan",2020-03-29,"corona-machina people.
(quarantine. 2nd week) @ ypsilanti, michigan https://t.co/xm9zg78b6o",0,"P1","Neutral"
"107",1244505748098494464,"Pennsylvania",2020-03-30,"found this lurking in the wild (walmart) and was able to capture it and bring it home!
#elusivetoiletpaper #coronavirusmemesðÿ˜‚ðÿ˜‚ðÿ˜‚ #quarantine @ lewisburg, pennsylvania https://t.co/z6tiotjnrc",0,"P1","Neutral"
"108",1244487507217207296,"Indiana",2020-03-30,"#quarantine 101. @cosbynator and krosstrainbrewing  my two most favorite things. masterclass is the best thing ever!  learning from the master himself. #chef #cheflife #master #mentor #food #love #hospitality #craftâ€¦ https://t.co/hnucic5ttx",0,"P1","Neutral"
"109",1244475381551378432,"Ohio",2020-03-30,"#covid_19 #trump #world #quarantine #buymyart @ boardman, ohio https://t.co/l79vndtxz2",0,"P1","Neutral"
"110",1244461628176859136,"Michigan",2020-03-30,"ðÿ˜¥ðÿ™ðÿ’”â¤rt @elizabethagan: my sister has #covid_19. sheâ€™s 7 months pregnant. will you pray for her?",0,"P1","Neutral"
